datetime,solar_mwh,konya_shortwave_radiation,konya_temperature_2m,konya_cloud_cover,konya_direct_radiation,konya_precipitation,konya_wind_speed_10m,gaziantep_shortwave_radiation,gaziantep_temperature_2m,gaziantep_cloud_cover,gaziantep_direct_radiation,gaziantep_precipitation,gaziantep_wind_speed_10m,izmir_shortwave_radiation,izmir_temperature_2m,izmir_cloud_cover,izmir_direct_radiation,izmir_precipitation,izmir_wind_speed_10m,date,year,month,day,hour,day_of_year,week,weekday,avg_shortwave_radiation,avg_cloud_cover,avg_temperature_2m,avg_direct_radiation,avg_precipitation,avg_wind_speed_10m
2022-02-07 10:00:00+03:00,1168.91,265.0,-1.8414999,1.0,181.0,0.0,1.0816654,309.0,4.5825,0.0,214.0,0.0,2.0248458,163.0,8.8305,63.0,84.0,0.0,4.263801,2022-02-07,2022,2,7,10,38,6,0,245.66667,21.333334,3.8571665,159.66667,0.0,2.4567707
2022-02-07 11:00:00+03:00,1188.67,447.0,0.108500004,3.0,339.0,0.0,1.7492856,465.0,6.1825,0.0,353.0,0.0,1.868154,328.0,10.3805,84.0,219.0,0.0,4.7201695,2022-02-07,2022,2,7,11,38,6,0,413.33334,29.0,5.5571666,303.66666,0.0,2.7792032
2022-02-07 12:00:00+03:00,1194.33,584.0,1.0585,60.0,466.0,0.0,1.8384776,574.0,7.2324996,0.0,451.0,0.0,1.5524175,470.0,11.780499,25.0,359.0,0.0,5.2430906,2022-02-07,2022,2,7,12,38,6,0,542.6667,28.333334,6.6905,425.33334,0.0,2.8779953
2022-02-07 13:00:00+03:00,1178.89,652.0,2.6585002,97.0,511.0,0.0,2.0024984,619.0,8.4325,53.0,489.0,0.0,1.5132746,551.0,13.1305,32.0,435.0,0.0,4.9648767,2022-02-07,2022,2,7,13,38,6,0,607.3333,60.666668,8.073833,478.33334,0.0,2.8268833
2022-02-07 14:00:00+03:00,1167.28,635.0,4.1585,100.0,448.0,0.0,2.0099752,536.0,9.2825,99.0,361.0,0.0,2.280351,516.0,14.780499,100.0,358.0,0.0,6.1,2022-02-07,2022,2,7,14,38,6,0,562.3333,99.666664,9.4071665,389.0,0.0,3.4634418
2022-02-07 15:00:00+03:00,1116.95,551.0,5.4585,90.0,339.0,0.0,3.0016663,347.0,9.4325,99.0,123.0,0.0,2.7294688,163.0,13.280499,100.0,20.0,0.0,6.545991,2022-02-07,2022,2,7,15,38,6,0,353.66666,96.333336,9.3905,160.66667,0.0,4.0923753
2022-02-07 16:00:00+03:00,997.46,387.0,4.6585,99.0,195.0,0.0,1.9416487,208.0,9.2325,99.0,50.0,0.0,2.8635643,205.0,13.8805,100.0,21.0,0.0,7.34983,2022-02-07,2022,2,7,16,38,6,0,266.66666,99.333336,9.257167,88.666664,0.0,4.051681
2022-02-07 17:00:00+03:00,823.54,186.0,3.7585,100.0,26.0,0.0,1.7720045,129.0,8.882501,95.0,30.0,0.0,1.9026297,85.0,13.3305,100.0,6.0,0.1,6.3906183,2022-02-07,2022,2,7,17,38,6,0,133.33333,98.333336,8.6571665,20.666666,0.033333335,3.3550842
2022-02-07 18:00:00+03:00,414.41,55.0,2.3585,100.0,4.0,0.0,1.9235383,38.0,6.9824996,99.0,9.0,0.0,1.3601471,20.0,12.6305,100.0,0.0,0.2,6.0926185,2022-02-07,2022,2,7,18,38,6,0,37.666668,99.666664,7.3238335,4.3333335,0.06666667,3.1254346
2022-02-07 19:00:00+03:00,128.29,2.0,1.9085001,96.0,0.0,0.0,2.2472203,0.0,5.6324997,100.0,0.0,0.0,1.9646883,2.0,12.5805,70.0,0.0,0.1,5.5946403,2022-02-07,2022,2,7,19,38,6,0,1.3333334,88.666664,6.7071667,0.0,0.033333335,3.2688496
2022-02-07 20:00:00+03:00,0.24,0.0,2.1085,99.0,0.0,0.0,2.5079873,0.0,5.2825,100.0,0.0,0.0,2.433105,0.0,12.6305,68.0,0.0,0.1,4.846648,2022-02-07,2022,2,7,20,38,6,0,0.0,89.0,6.6738334,0.0,0.033333335,3.2625802
2022-02-07 21:00:00+03:00,0.0,0.0,2.0085,100.0,0.0,0.0,2.118962,0.0,5.6324997,100.0,0.0,0.0,2.2472205,0.0,12.5805,100.0,0.0,0.1,5.141984,2022-02-07,2022,2,7,21,38,6,0,0.0,100.0,6.7405,0.0,0.033333335,3.1693888
2022-02-07 22:00:00+03:00,0.0,0.0,2.0585,100.0,0.0,0.0,2.0248456,0.0,5.6324997,100.0,0.0,0.2,1.9849433,0.0,12.5805,98.0,0.0,0.2,5.001,2022-02-07,2022,2,7,22,38,6,0,0.0,99.333336,6.7571664,0.0,0.13333334,3.0035963
2022-02-07 23:00:00+03:00,0.0,0.0,1.3585,100.0,0.0,0.0,1.6155494,0.0,5.3325,100.0,0.0,0.4,1.5297059,0.0,12.5805,100.0,0.0,0.1,5.4424257,2022-02-07,2022,2,7,23,38,6,0,0.0,100.0,6.4238334,0.0,0.16666667,2.8625603
2022-02-08 00:00:00+03:00,0.0,0.0,1.4585,100.0,0.0,0.0,1.5811388,0.0,5.0325,100.0,0.0,0.2,1.6124516,0.0,12.530499,99.0,0.0,0.1,4.554119,2022-02-08,2022,2,8,0,39,6,1,0.0,99.666664,6.3405,0.0,0.1,2.5825698
2022-02-08 01:00:00+03:00,0.0,0.0,1.9585,100.0,0.0,0.0,1.8788295,0.0,4.3325,100.0,0.0,0.1,0.9,0.0,12.8805,100.0,0.0,0.1,5.124451,2022-02-08,2022,2,8,1,39,6,1,0.0,100.0,6.3904996,0.0,0.06666667,2.6344268
2022-02-08 02:00:00+03:00,0.0,0.0,2.5085,100.0,0.0,0.0,2.34094,0.0,3.3825,100.0,0.0,0.0,1.0816654,0.0,12.280499,99.0,0.0,1.3,4.90408,2022-02-08,2022,2,8,2,39,6,1,0.0,99.666664,6.0571666,0.0,0.4333333,2.7755616
2022-02-08 03:00:00+03:00,0.0,0.0,-0.1415,100.0,0.0,0.0,3.1384711,0.0,4.2825,100.0,0.0,0.0,1.4560219,0.0,12.2305,99.0,0.0,1.5,5.1923018,2022-02-08,2022,2,8,3,39,6,1,0.0,99.666664,5.4571667,0.0,0.5,3.262265
2022-02-08 04:00:00+03:00,0.39,0.0,-0.24149996,100.0,0.0,0.0,2.5,0.0,4.2324996,100.0,0.0,0.0,2.2022715,0.0,12.530499,100.0,0.0,0.4,4.808326,2022-02-08,2022,2,8,4,39,6,1,0.0,100.0,5.5071664,0.0,0.13333334,3.1701992
2022-02-08 05:00:00+03:00,9.7,0.0,2.1585002,100.0,0.0,0.0,2.158703,0.0,3.8825,100.0,0.0,0.0,2.624881,0.0,12.3805,100.0,0.0,0.2,5.115662,2022-02-08,2022,2,8,5,39,6,1,0.0,100.0,6.1405005,0.0,0.06666667,3.2997487
2022-02-08 06:00:00+03:00,120.26,0.0,2.3585,67.0,0.0,0.0,2.236068,0.0,3.5325,100.0,0.0,0.0,2.9068882,0.0,12.3805,100.0,0.0,1.0,4.909175,2022-02-08,2022,2,8,6,39,6,1,0.0,89.0,6.0905,0.0,0.33333334,3.3507106
2022-02-08 07:00:00+03:00,503.88,0.0,0.9585,87.0,0.0,0.0,2.1213202,0.0,3.3325,100.0,0.0,0.0,3.0413814,0.0,12.1805,98.0,0.0,0.1,4.669047,2022-02-08,2022,2,8,7,39,6,1,0.0,95.0,5.4905,0.0,0.033333335,3.2772496
2022-02-08 08:00:00+03:00,889.37,1.0,1.2585001,88.0,0.0,0.0,1.8027756,5.0,3.5325,100.0,0.0,0.0,3.1064448,0.0,11.8305,93.0,0.0,1.3,4.3289723,2022-02-08,2022,2,8,8,39,6,1,2.0,93.666664,5.5405,0.0,0.4333333,3.079398
2022-02-08 09:00:00+03:00,1063.61,58.0,2.7085,64.0,17.0,0.0,1.868154,52.0,4.3325,100.0,0.0,0.0,3.2557642,11.0,11.5805,100.0,2.0,0.7,4.204759,2022-02-08,2022,2,8,9,39,6,1,40.333332,88.0,6.2071667,6.3333335,0.23333333,3.1095593
2022-02-08 10:00:00+03:00,1155.05,207.0,4.0085,75.0,94.0,0.0,2.2847319,119.0,5.0825,100.0,4.0,0.0,3.1,16.0,11.6305,100.0,0.0,2.5,4.88467,2022-02-08,2022,2,8,10,39,6,1,114.0,91.666664,6.907167,32.666668,0.8333333,3.4231339
2022-02-08 11:00:00+03:00,1208.69,335.0,5.9585,57.0,148.0,0.0,2.942788,51.0,4.9824996,100.0,0.0,0.0,3.214032,30.0,11.4305,100.0,0.0,1.0,4.482187,2022-02-08,2022,2,8,11,39,6,1,138.66667,85.666664,7.4571667,49.333332,0.33333334,3.5463355
2022-02-08 12:00:00+03:00,1212.06,466.0,7.5085,91.0,249.0,0.0,3.8013155,95.0,5.2825,100.0,4.0,0.0,3.5057096,47.0,10.6305,100.0,0.0,1.2,3.7696154,2022-02-08,2022,2,8,12,39,6,1,202.66667,97.0,7.807167,84.333336,0.4,3.6922133
2022-02-08 13:00:00+03:00,1197.32,545.0,9.7585,85.0,325.0,0.0,5.8549128,68.0,5.2324996,100.0,0.0,0.2,3.8209946,41.0,10.4305,100.0,0.0,0.2,4.002499,2022-02-08,2022,2,8,13,39,6,1,218.0,95.0,8.473833,108.333336,0.13333334,4.5594687
2022-02-08 14:00:00+03:00,1158.18,536.0,10.2585,93.0,329.0,0.0,6.1008196,128.0,5.8824997,100.0,1.0,0.1,4.002499,241.0,11.280499,52.0,67.0,0.0,5.0635953,2022-02-08,2022,2,8,14,39,6,1,301.66666,81.666664,9.140499,132.33333,0.033333335,5.055638
2022-02-08 15:00:00+03:00,1070.53,407.0,10.0085,97.0,159.0,0.0,6.846897,69.0,5.6825,100.0,2.0,0.2,4.7010636,419.0,12.0805,26.0,299.0,0.0,4.016217,2022-02-08,2022,2,8,15,39,6,1,298.33334,74.333336,9.257167,153.33333,0.06666667,5.1880593
2022-02-08 16:00:00+03:00,946.53,409.0,9.7085,93.0,275.0,0.0,6.963476,84.0,5.6324997,100.0,2.0,0.1,4.204759,481.0,12.4305,76.0,371.0,0.0,3.6124783,2022-02-08,2022,2,8,16,39,6,1,324.66666,89.666664,9.257167,216.0,0.033333335,4.9269047
2022-02-08 17:00:00+03:00,701.51,232.0,8.3585005,71.0,113.0,0.0,5.9135437,33.0,5.4325,100.0,0.0,0.1,3.9204593,229.0,9.8305,69.0,117.0,1.1,1.5132746,2022-02-08,2022,2,8,17,39,6,1,164.66667,80.0,7.873833,76.666664,0.4,3.7824259
2022-02-08 18:00:00+03:00,306.52,90.0,6.4084997,81.0,38.0,0.0,4.6173587,12.0,5.2324996,100.0,0.0,0.1,3.6055512,109.0,6.7805,100.0,50.0,2.4,5.5317264,2022-02-08,2022,2,8,18,39,6,1,70.333336,93.666664,6.1404996,29.333334,0.8333333,4.584879
2022-02-08 19:00:00+03:00,34.69,3.0,5.3085,100.0,0.0,0.1,4.570558,0.0,4.8824997,100.0,0.0,0.1,3.8587563,4.0,6.4804997,98.0,1.0,0.6,5.3740115,2022-02-08,2022,2,8,19,39,6,1,2.3333333,99.333336,5.5571666,0.33333334,0.26666668,4.6011086
2022-02-08 20:00:00+03:00,0.15,0.0,5.1085,96.0,0.0,0.6,6.0440054,0.0,4.6825,100.0,0.0,0.1,3.920459,0.0,5.6305,87.0,0.0,0.7,5.7982755,2022-02-08,2022,2,8,20,39,6,1,0.0,94.333336,5.1405,0.0,0.4666667,5.254246
2022-02-08 21:00:00+03:00,0.0,0.0,4.2585,85.0,0.0,1.0,6.5802736,0.0,4.6825,100.0,0.0,0.1,3.940812,0.0,5.8805,99.0,0.0,1.3,5.375872,2022-02-08,2022,2,8,21,39,6,1,0.0,94.666664,4.9405,0.0,0.8,5.298986
2022-02-08 22:00:00+03:00,0.0,0.0,3.4085002,74.0,0.0,2.0,5.5108986,0.0,4.7825,100.0,0.0,0.1,3.764306,0.0,5.4305,100.0,0.0,0.1,5.9539905,2022-02-08,2022,2,8,22,39,6,1,0.0,91.333336,4.5405,0.0,0.7333333,5.0763984
2022-02-08 23:00:00+03:00,0.77,0.0,2.7085,86.0,0.0,2.2,5.2630787,0.0,4.6825,100.0,0.0,0.0,3.4985712,0.0,4.7805,100.0,0.0,0.6,5.9135437,2022-02-08,2022,2,8,23,39,6,1,0.0,95.333336,4.0571666,0.0,0.9333334,4.8917313
2022-02-09 00:00:00+03:00,0.0,0.0,1.5585,100.0,0.0,4.3,4.031129,0.0,3.9825,96.0,0.0,0.0,3.275668,0.0,4.7805,100.0,0.0,0.7,5.9008474,2022-02-09,2022,2,9,0,40,6,2,0.0,98.666664,3.4405003,0.0,1.6666666,4.4025483
2022-02-09 01:00:00+03:00,0.0,0.0,1.6585,92.0,0.0,0.9,2.0,0.0,3.6325,100.0,0.0,0.0,3.310589,0.0,4.8304996,100.0,0.0,0.5,6.400781,2022-02-09,2022,2,9,1,40,6,2,0.0,97.333336,3.3738334,0.0,0.46666667,3.9037902
2022-02-09 02:00:00+03:00,0.0,0.0,1.1085,100.0,0.0,1.3,1.118034,0.0,3.4325001,45.0,0.0,0.0,3.4539833,0.0,4.8304996,100.0,0.0,0.3,6.512296,2022-02-09,2022,2,9,2,40,6,2,0.0,81.666664,3.1238334,0.0,0.5333333,3.694771
2022-02-09 03:00:00+03:00,0.0,0.0,1.5585,100.0,0.0,1.0,1.2,0.0,2.3325,55.0,0.0,0.0,4.5,0.0,4.2805,100.0,0.0,0.1,5.7271285,2022-02-09,2022,2,9,3,40,6,2,0.0,85.0,2.7238333,0.0,0.36666667,3.8090427
2022-02-09 04:00:00+03:00,0.11,0.0,1.4085,100.0,0.0,1.9,1.3038404,0.0,2.2325,97.0,0.0,0.0,4.318565,0.0,4.4305,100.0,0.0,0.0,5.842089,2022-02-09,2022,2,9,4,40,6,2,0.0,99.0,2.6905,0.0,0.6333333,3.8214982
2022-02-09 05:00:00+03:00,4.98,0.0,1.4085,100.0,0.0,2.8,2.6076808,0.0,1.9325,68.0,0.0,0.0,4.62277,0.0,4.2805,99.0,0.0,0.0,5.885576,2022-02-09,2022,2,9,5,40,6,2,0.0,89.0,2.5405,0.0,0.93333334,4.372009
2022-02-09 06:00:00+03:00,54.2,0.0,1.4085,100.0,0.0,3.7,0.9055385,0.0,1.6325,64.0,0.0,0.0,4.8414874,0.0,4.0305,100.0,0.0,0.1,6.428064,2022-02-09,2022,2,9,6,40,6,2,0.0,88.0,2.3571665,0.0,1.2666667,4.0583634
2022-02-09 07:00:00+03:00,393.84,0.0,0.9085,100.0,0.0,1.4,1.3038405,0.0,1.3825,53.0,0.0,0.0,5.108816,0.0,3.7305,100.0,0.0,0.3,6.3198104,2022-02-09,2022,2,9,7,40,6,2,0.0,84.333336,2.0071666,0.0,0.56666666,4.244156
2022-02-09 08:00:00+03:00,871.22,1.0,0.9585,100.0,0.0,0.4,1.2041595,11.0,1.5325,10.0,2.0,0.0,5.3413477,0.0,3.6805,100.0,0.0,0.3,5.4129477,2022-02-09,2022,2,9,8,40,6,2,4.0,70.0,2.0571668,0.6666667,0.23333335,3.9861517
2022-02-09 09:00:00+03:00,1062.5,30.0,0.6085,100.0,0.0,0.7,0.2,132.0,2.7325,1.0,69.0,0.0,5.4671745,15.0,3.8305001,99.0,1.0,0.1,5.375872,2022-02-09,2022,2,9,9,40,6,2,59.0,66.666664,2.3905,23.333334,0.26666668,3.6810157
2022-02-09 10:00:00+03:00,1164.27,105.0,1.1085,100.0,0.0,0.7,0.7211103,310.0,4.4824996,0.0,210.0,0.0,6.280127,52.0,4.2304997,99.0,5.0,0.0,5.080354,2022-02-09,2022,2,9,10,40,6,2,155.66667,66.333336,3.273833,71.666664,0.23333333,4.0271974
2022-02-09 11:00:00+03:00,1214.78,176.0,1.2585001,100.0,0.0,0.6,0.72801095,465.0,5.8325,0.0,347.0,0.0,6.5795135,89.0,4.6805,99.0,10.0,0.0,4.9477267,2022-02-09,2022,2,9,11,40,6,2,243.33333,66.333336,3.9238331,119.0,0.2,4.0850835
2022-02-09 12:00:00+03:00,1211.98,196.0,1.3085,100.0,0.0,0.7,0.89442724,575.0,7.0325,28.0,446.0,0.0,6.6309876,202.0,5.8805,36.0,25.0,0.0,6.200806,2022-02-09,2022,2,9,12,40,6,2,324.33334,54.666668,4.7405,157.0,0.23333333,4.575407
2022-02-09 13:00:00+03:00,1177.35,305.0,1.5585,100.0,6.0,0.9,0.9433981,621.0,8.5325,20.0,484.0,0.0,6.718631,485.0,7.5305,21.0,334.0,0.0,6.6030297,2022-02-09,2022,2,9,13,40,6,2,470.33334,47.0,5.873833,274.66666,0.29999998,4.7550197
2022-02-09 14:00:00+03:00,1141.05,279.0,1.6085,100.0,2.0,0.8,0.70710677,602.0,9.3325,1.0,467.0,0.0,6.746851,625.0,8.2805,25.0,501.0,0.0,7.2,2022-02-09,2022,2,9,14,40,6,2,502.0,42.0,6.407167,323.33334,0.26666668,4.8846526
2022-02-09 15:00:00+03:00,1056.39,223.0,1.3085,100.0,1.0,0.7,2.0223749,526.0,9.7825,15.0,397.0,0.0,7.324616,583.0,8.0305,5.0,471.0,0.0,7.1,2022-02-09,2022,2,9,15,40,6,2,444.0,40.0,6.373834,289.66666,0.23333333,5.4823303
2022-02-09 16:00:00+03:00,923.92,254.0,1.3085,100.0,3.0,0.2,1.8027756,385.0,9.7825,59.0,269.0,0.0,6.264982,457.0,7.8304996,7.0,337.0,0.0,7.1028166,2022-02-09,2022,2,9,16,40,6,2,365.33334,55.333332,6.307167,203.0,0.06666667,5.056858
2022-02-09 17:00:00+03:00,566.69,164.0,0.9585,100.0,11.0,0.2,5.770615,189.0,9.2325,98.0,90.0,0.0,4.90408,325.0,7.4804997,7.0,232.0,0.0,6.6,2022-02-09,2022,2,9,17,40,6,2,226.0,68.333336,5.8904996,111.0,0.06666667,5.7582316
2022-02-09 18:00:00+03:00,131.6,60.0,0.6085,100.0,0.0,0.3,7.9120164,34.0,8.0825,100.0,9.0,0.0,4.609772,159.0,6.8304996,37.0,96.0,0.0,5.5145264,2022-02-09,2022,2,9,18,40,6,2,84.333336,79.0,5.1738334,35.0,0.1,6.0121055
2022-02-09 19:00:00+03:00,1.86,3.0,0.40850002,100.0,0.0,0.3,8.28734,0.0,7.9325,100.0,0.0,0.0,4.2720017,19.0,6.0804996,17.0,6.0,0.0,5.10392,2022-02-09,2022,2,9,19,40,6,2,7.3333335,72.333336,4.8071666,2.0,0.1,5.887754
2022-02-09 20:00:00+03:00,0.0,0.0,0.15850002,100.0,0.0,0.5,9.211407,0.0,7.5325,98.0,0.0,0.1,4.356604,0.0,5.3805,36.0,0.0,0.0,4.3011627,2022-02-09,2022,2,9,20,40,6,2,0.0,78.0,4.357167,0.0,0.2,5.956391
2022-02-09 21:00:00+03:00,0.0,0.0,-0.49150002,100.0,0.0,0.3,9.330059,0.0,6.1825,96.0,0.0,0.3,1.0770329,0.0,4.9804997,33.0,0.0,0.0,3.8013155,2022-02-09,2022,2,9,21,40,6,2,0.0,76.333336,3.5571663,0.0,0.2,4.736136
2022-02-09 22:00:00+03:00,0.0,0.0,-1.0914999,100.0,0.0,0.2,9.425497,0.0,5.1825,100.0,0.0,0.2,3.6249137,0.0,4.6305,34.0,0.0,0.0,3.1144822,2022-02-09,2022,2,9,22,40,6,2,0.0,78.0,2.9071667,0.0,0.13333334,5.388298
2022-02-09 23:00:00+03:00,0.0,0.0,-1.4915,100.0,0.0,0.3,9.457801,0.0,4.8824997,100.0,0.0,1.3,4.90408,0.0,4.3805,47.0,0.0,0.0,2.5961509,2022-02-09,2022,2,9,23,40,6,2,0.0,82.333336,2.5904999,0.0,0.5333333,5.6526775
2022-02-10 00:00:00+03:00,0.0,0.0,-1.8914999,100.0,0.0,0.4,9.867117,0.0,4.8325,100.0,0.0,0.7,4.14367,0.0,4.1805,53.0,0.0,0.0,2.5,2022-02-10,2022,2,10,0,41,6,3,0.0,84.333336,2.3738334,0.0,0.36666667,5.503596
2022-02-10 01:00:00+03:00,0.0,0.0,-1.8914999,100.0,0.0,0.4,9.613532,0.0,4.0825,100.0,0.0,0.0,1.4866068,0.0,4.4305,12.0,0.0,0.0,2.6683328,2022-02-10,2022,2,10,1,41,6,3,0.0,70.666664,2.2071667,0.0,0.13333334,4.5894904
2022-02-10 02:00:00+03:00,0.0,0.0,-2.1915002,100.0,0.0,0.1,9.269843,0.0,3.9825,100.0,0.0,0.0,1.2165525,0.0,4.5305,22.0,0.0,0.0,3.0083218,2022-02-10,2022,2,10,2,41,6,3,0.0,74.0,2.1071665,0.0,0.033333335,4.498239
2022-02-10 03:00:00+03:00,0.0,0.0,-1.9415001,100.0,0.0,0.1,9.138927,0.0,3.9825,76.0,0.0,0.0,1.2206556,0.0,5.3304996,39.0,0.0,0.0,3.8999999,2022-02-10,2022,2,10,3,41,6,3,0.0,71.666664,2.4571664,0.0,0.033333335,4.7531943
2022-02-10 04:00:00+03:00,0.0,0.0,-2.2415,100.0,0.0,0.3,8.600581,0.0,1.8325,58.0,0.0,0.0,2.4207437,0.0,5.3805,25.0,0.0,0.0,3.4539833,2022-02-10,2022,2,10,4,41,6,3,0.0,61.0,1.6571666,0.0,0.1,4.825103
2022-02-10 05:00:00+03:00,1.77,0.0,-2.4915,100.0,0.0,0.2,8.709191,0.0,2.5825,59.0,0.0,0.0,1.6278821,0.0,5.4804997,28.0,0.0,0.0,3.324154,2022-02-10,2022,2,10,5,41,6,3,0.0,62.333332,1.8571666,0.0,0.06666667,4.5537424
2022-02-10 06:00:00+03:00,28.48,0.0,-2.4415002,100.0,0.0,0.1,8.95377,0.0,1.7825,43.0,0.0,0.0,2.0248456,0.0,5.2805,28.0,0.0,0.0,3.0083218,2022-02-10,2022,2,10,6,41,6,3,0.0,57.0,1.5405,0.0,0.033333335,4.662312
2022-02-10 07:00:00+03:00,244.27,0.0,-2.4915,100.0,0.0,0.0,8.221922,0.0,2.2325,100.0,0.0,0.0,1.4422206,0.0,5.2304997,15.0,0.0,0.0,2.657066,2022-02-10,2022,2,10,7,41,6,3,0.0,71.666664,1.6571666,0.0,0.0,4.1070695
2022-02-10 08:00:00+03:00,773.76,1.0,-2.5415,100.0,0.0,0.0,7.18401,9.0,2.6825001,100.0,1.0,0.0,2.34094,0.0,5.0305,16.0,0.0,0.0,2.6925824,2022-02-10,2022,2,10,8,41,6,3,3.3333333,72.0,1.7238334,0.33333334,0.0,4.0725107
